order_id,customer_id,product_id,seller_id,order_date,delivery_date,quantity,selling_price,discount,final_amount,payment_method,order_status
O016333,C00608,P00920,S0082,2026-05-13,2026-05-21,1,2539.0,126.95,2412.05,COD,Delivered
O016334,C04022,P00386,S0157,2025-09-14,2025-09-20,3,574.0,172.2,1549.8,UPI,Delivered
O016335,C03649,P00324,S0014,2026-01-06,2026-01-14,1,1191.0,357.3,833.7,COD,Delivered
O016336,C01717,P00122,S0240,2025-09-07,2025-09-14,1,1529.0,76.45,1452.55,COD,Delivered
O016337,C04725,P00246,S0059,2026-01-29,2026-02-02,1,1896.0,379.2,1516.8,Net Banking,Delivered
O016338,C01092,P00370,S0140,2026-07-14,2026-07-16,1,1938.0,0.0,1938.0,UPI,Delivered
O016339,C04214,P00968,S0250,2026-07-08,2026-07-12,1,2303.0,345.45,1957.55,Net Banking,Delivered
O016340,C03887,P00549,S0045,2025-12-10,,1,1074.0,214.8,859.2,UPI,Cancelled
O016341,C02624,P00052,S0139,2026-03-21,2026-03-28,1,3392.0,1017.6,2374.4,UPI,Delivered
O016342,C04323,P00207,S0259,2026-05-08,2026-05-13,3,4582.0,2749.2,10996.8,UPI,Delivered
O016343,C02731,P00601,S0030,2025-12-25,2025-12-27,2,1131.0,113.1,2148.9,UPI,Delivered
O016344,C03484,P00811,S0138,2025-08-23,2025-08-26,1,2420.0,726.0,1694.0,COD,Delivered
O016345,C02711,P00628,S0258,2026-07-16,2026-07-21,3,4577.0,686.55,13044.45,UPI,Delivered
O016346,C04351,P00461,S0270,2025-08-11,2025-08-18,1,1932.0,483.0,1449.0,Credit Card,Delivered
O016347,C00705,P00675,S0208,2026-01-26,2026-02-02,1,2678.0,0.0,2678.0,COD,Delivered
O016348,C01645,P00376,S0211,2025-11-03,2025-11-06,2,1883.0,564.9,3201.1,UPI,Delivered
O016349,C02931,P00913,S0148,2025-09-21,2025-09-27,1,1772.0,0.0,1772.0,COD,Delivered
O016350,C01962,P00099,S0211,2026-02-07,2026-02-10,1,2650.0,795.0,1855.0,Net Banking,Delivered
O016351,C02420,P00951,S0277,2026-05-11,2026-05-18,1,824.0,0.0,824.0,COD,Delivered
O016352,C03509,P00383,S0098,2025-10-10,2025-10-13,1,1118.0,111.8,1006.2,UPI,Delivered
O016353,C00338,P00412,S0049,2026-01-18,2026-01-22,1,2429.0,485.8,1943.2,UPI,Delivered
O016354,C03178,P00754,S0232,2025-10-28,2025-11-05,1,1335.0,133.5,1201.5,UPI,Delivered
O016355,C01904,P00723,S0017,2026-06-08,2026-06-13,1,2719.0,815.7,1903.3,COD,Delivered
O016356,C00388,P00146,S0222,2026-01-07,2026-01-13,1,654.0,65.4,588.6,Credit Card,Delivered
O016357,C04472,P00714,S0196,2026-05-29,2026-06-01,1,1802.0,180.2,1621.8,Credit Card,Delivered
O016358,C03134,P00113,S0169,2025-09-25,2025-10-03,1,1711.0,342.2,1368.8,UPI,Delivered
O016359,C03645,P00620,S0107,2025-10-19,2025-10-25,1,1569.0,392.25,1176.75,COD,Delivered
O016360,C00529,P00862,S0285,2026-01-14,2026-01-19,2,1373.0,274.6,2471.4,UPI,Delivered
O016361,C04372,P00178,S0187,2026-07-20,2026-07-22,1,2566.0,641.5,1924.5,COD,Delivered
O016362,C03619,P00901,S0180,2025-09-09,2025-09-15,1,3136.0,627.2,2508.8,Net Banking,Delivered
O016363,C02656,P00316,S0193,2026-03-21,2026-03-25,1,253.0,75.9,177.1,UPI,Delivered
O016364,C00268,P00823,S0053,2026-01-04,2026-01-09,1,1551.0,77.55,1473.45,UPI,Delivered
O016365,C00163,P00205,S0106,2026-08-10,2026-08-15,1,2157.0,0.0,2157.0,Net Banking,Delivered
O016366,C00894,P00664,S0169,2026-05-30,2026-06-05,2,735.0,147.0,1323.0,COD,Delivered
O016367,C00487,P00886,S0064,2026-07-27,2026-08-01,1,586.0,87.9,498.1,COD,Delivered
O016368,C00192,P00919,S0152,2026-05-04,2026-05-08,1,2441.0,366.15,2074.85,Net Banking,Delivered
O016369,C03397,P00253,S0255,2025-09-27,2025-09-29,1,1214.0,303.5,910.5,Debit Card,Delivered
O016370,C04010,P00015,S0082,2025-11-15,2025-11-23,2,1043.0,521.5,1564.5,UPI,Delivered
O016371,C01069,P00898,S0190,2025-12-15,2025-12-22,2,968.0,387.2,1548.8,UPI,Delivered
O016372,C02447,P00263,S0182,2026-06-15,2026-06-21,1,1142.0,342.6,799.4,UPI,Delivered
O016373,C00459,P00832,S0015,2026-01-27,2026-01-31,1,369.0,55.35,313.65,Net Banking,Delivered
O016374,C01736,P00170,S0129,2026-01-11,2026-01-16,1,2894.0,434.1,2459.9,UPI,Delivered
O016375,C04409,P00159,S0142,2026-07-10,2026-07-16,1,654.0,0.0,654.0,UPI,Delivered
O016376,C03234,P00709,S0184,2025-10-29,2025-11-03,2,2352.0,1176.0,3528.0,COD,Delivered
O016377,C03573,P00696,S0159,2026-05-12,2026-05-20,1,599.0,89.85,509.15,COD,Delivered
O016378,C00265,P00005,S0284,2025-08-22,2025-08-25,2,396.0,79.2,712.8,COD,Delivered
O016379,C01653,P00963,S0110,2026-02-19,2026-02-25,3,562.0,168.6,1517.4,UPI,Delivered
O016380,C02810,P00106,S0078,2025-12-06,2025-12-13,1,4899.0,1224.75,3674.25,UPI,Delivered
O016381,C03984,P00504,S0148,2026-03-31,2026-04-03,1,1103.0,330.9,772.1,COD,Delivered
O016382,C03515,P00227,S0150,2026-05-18,2026-05-25,1,243.0,48.6,194.4,COD,Delivered
O016383,C03687,P00893,S0204,2026-04-04,2026-04-12,1,996.0,99.6,896.4,COD,Delivered
O016384,C03449,P00703,S0061,2026-03-03,,1,2292.0,229.2,2062.8,COD,Cancelled
O016385,C01740,P00523,S0132,2026-08-05,2026-08-09,1,367.0,73.4,293.6,UPI,Delivered
O016386,C03007,P00262,S0098,2026-03-31,2026-04-02,1,1374.0,137.4,1236.6,COD,Delivered
O016387,C03279,P00752,S0174,2025-10-05,2025-10-07,1,741.0,185.25,555.75,UPI,Delivered
O016388,C00303,P00732,S0285,2025-12-07,,2,2400.0,720.0,4080.0,UPI,Cancelled
O016389,C01029,P00259,S0205,2025-09-23,2025-09-25,1,2934.0,440.1,2493.9,UPI,Delivered
O016390,C03424,P00436,S0168,2026-07-14,2026-07-17,1,1867.0,186.7,1680.3,UPI,Delivered
O016391,C04772,P00605,S0096,2026-04-21,2026-04-28,1,1773.0,443.25,1329.75,UPI,Delivered
O016392,C04796,P00421,S0196,2025-10-13,2025-10-19,1,1683.0,84.15,1598.85,UPI,Delivered
O016393,C01846,P00215,S0270,2026-02-28,2026-03-03,1,312.0,46.8,265.2,UPI,Delivered
O016394,C04932,P00375,S0026,2026-04-02,2026-04-04,1,505.0,101.0,404.0,Credit Card,Delivered
O016395,C00329,P00752,S0174,2025-08-21,2025-08-25,1,741.0,0.0,741.0,UPI,Delivered
O016396,C01330,P00696,S0159,2026-05-08,2026-05-10,1,599.0,59.9,539.1,COD,Delivered
O016397,C03250,P00740,S0001,2026-06-08,2026-06-15,2,1338.0,535.2,2140.8,Credit Card,Delivered
O016398,C03795,P00726,S0161,2025-12-12,2025-12-16,1,320.0,64.0,256.0,COD,Delivered
O016399,C03218,P00118,S0137,2026-06-22,2026-06-24,1,538.0,80.7,457.3,UPI,Delivered
O016400,C04508,P00455,S0209,2025-11-02,2025-11-07,1,2226.0,111.3,2114.7,COD,Delivered
O016401,C04533,P00159,S0142,2025-10-22,2025-10-28,1,654.0,65.4,588.6,UPI,Delivered
O016402,C02107,P00122,S0240,2026-04-16,2026-04-19,1,1529.0,229.35,1299.65,UPI,Delivered
O016403,C04180,P00708,S0034,2025-11-11,2025-11-13,1,2291.0,687.3,1603.7,COD,Delivered
O016404,C03323,P00577,S0048,2026-07-21,2026-07-23,2,333.0,0.0,666.0,COD,Delivered
O016405,C03221,P00325,S0208,2026-02-23,2026-03-01,1,1063.0,318.9,744.1,COD,Delivered
O016406,C03076,P00887,S0243,2026-08-03,2026-08-11,2,1013.0,0.0,2026.0,Debit Card,Delivered
O016407,C00816,P00887,S0243,2026-03-06,2026-03-10,2,1013.0,303.9,1722.1,COD,Delivered
O016408,C01793,P00042,S0287,2025-11-18,2025-11-20,1,352.0,70.4,281.6,COD,Delivered
O016409,C00499,P00450,S0145,2025-09-11,2025-09-15,1,1289.0,193.35,1095.65,UPI,Delivered
O016410,C01379,P00563,S0227,2025-08-26,2025-08-31,1,1278.0,127.8,1150.2,UPI,Delivered
O016411,C00308,P00004,S0295,2025-10-11,,1,1597.0,239.55,1357.45,UPI,Cancelled
O016412,C02644,P00563,S0227,2026-04-25,2026-04-28,1,1278.0,191.7,1086.3,COD,Delivered
O016413,C00244,P00403,S0108,2026-02-16,2026-02-21,1,2311.0,346.65,1964.35,Debit Card,Delivered
O016414,C04771,P00318,S0207,2026-08-03,2026-08-09,2,1787.0,1072.2,2501.8,COD,Delivered
O016415,C04741,P00513,S0167,2026-03-14,2026-03-21,1,449.0,89.8,359.2,Debit Card,Delivered
O016416,C04790,P00883,S0002,2025-12-02,2025-12-06,1,674.0,168.5,505.5,UPI,Delivered
O016417,C04219,P00386,S0157,2026-04-05,2026-04-09,2,574.0,172.2,975.8,Net Banking,Delivered
O016418,C00646,P00447,S0274,2026-03-28,2026-04-01,2,501.0,150.3,851.7,COD,Delivered
O016419,C04318,P00804,S0238,2025-11-29,2025-12-05,2,2217.0,1108.5,3325.5,COD,Delivered
O016420,C00501,P00692,S0134,2026-06-30,,1,1647.0,411.75,1235.25,COD,Cancelled
O016421,C00475,P00088,S0180,2025-11-13,2025-11-18,1,1769.0,442.25,1326.75,Credit Card,Delivered
O016422,C04744,P00914,S0142,2026-06-26,2026-07-02,1,337.0,84.25,252.75,Net Banking,Delivered
O016423,C03836,P00684,S0106,2026-02-21,2026-03-01,1,2016.0,504.0,1512.0,UPI,Delivered
O016424,C02304,P00616,S0291,2026-02-10,2026-02-17,1,1853.0,370.6,1482.4,COD,Delivered
O016425,C04808,P00525,S0274,2026-03-15,2026-03-17,1,2466.0,616.5,1849.5,UPI,Delivered
O016426,C04366,P00358,S0242,2025-10-07,2025-10-12,1,650.0,32.5,617.5,Credit Card,Delivered
O016427,C03691,P00083,S0043,2026-03-11,2026-03-15,1,1352.0,405.6,946.4,UPI,Delivered
O016428,C03555,P00678,S0197,2025-08-31,2025-09-07,1,1893.0,567.9,1325.1,UPI,Delivered
O016429,C02197,P00142,S0082,2026-02-27,2026-03-04,1,1105.0,276.25,828.75,Credit Card,Delivered
O016430,C04257,P00714,S0196,2026-02-28,2026-03-07,1,1802.0,0.0,1802.0,COD,Delivered
O016431,C00900,P00050,S0252,2026-04-24,2026-04-26,1,2157.0,107.85,2049.15,COD,Delivered
O016432,C03276,P00047,S0002,2025-08-29,2025-09-06,1,4306.0,861.2,3444.8,COD,Delivered
O016433,C01665,P00536,S0300,2026-04-11,2026-04-19,1,376.0,18.8,357.2,UPI,Delivered
O016434,C03536,P00500,S0008,2026-03-29,2026-04-02,1,1489.0,74.45,1414.55,COD,Delivered
O016435,C02245,P00808,S0203,2026-05-04,2026-05-10,3,1303.0,390.9,3518.1,Credit Card,Delivered
O016436,C03147,P00935,S0052,2025-10-24,2025-10-27,1,1782.0,0.0,1782.0,Debit Card,Delivered
O016437,C00401,P00278,S0164,2025-12-21,2025-12-25,1,1914.0,191.4,1722.6,UPI,Delivered
O016438,C02554,P00280,S0181,2026-08-10,2026-08-17,1,734.0,220.2,513.8,COD,Delivered
O016439,C03572,P00191,S0253,2026-05-13,2026-05-21,3,511.0,383.25,1149.75,UPI,Delivered
O016440,C01328,P00686,S0223,2026-05-22,2026-05-26,1,276.0,0.0,276.0,UPI,Delivered
O016441,C02652,P00271,S0286,2025-08-25,2025-08-29,1,995.0,298.5,696.5,UPI,Delivered
O016442,C01782,P00896,S0246,2026-01-11,2026-01-17,1,1597.0,0.0,1597.0,COD,Delivered
O016443,C04336,P00510,S0149,2025-10-30,2025-11-03,1,2891.0,578.2,2312.8,Net Banking,Delivered
O016444,C01033,P00663,S0115,2025-08-14,2025-08-20,1,2760.0,138.0,2622.0,COD,Delivered
O016445,C02200,P00632,S0208,2026-05-12,2026-05-19,2,2067.0,1033.5,3100.5,Credit Card,Delivered
O016446,C00392,P00013,S0232,2025-09-06,2025-09-09,1,2365.0,118.25,2246.75,COD,Delivered
O016447,C04039,P00187,S0169,2026-02-02,2026-02-09,1,1775.0,355.0,1420.0,Net Banking,Delivered
O016448,C03084,P00941,S0041,2026-05-06,2026-05-11,1,2150.0,215.0,1935.0,COD,Delivered
O016449,C02897,P00561,S0286,2026-01-10,2026-01-17,1,4296.0,0.0,4296.0,COD,Delivered
O016450,C03388,P00482,S0200,2025-10-31,2025-11-06,1,849.0,212.25,636.75,COD,Delivered
O016451,C00546,P00946,S0218,2025-12-22,2025-12-25,3,714.0,214.2,1927.8,Net Banking,Delivered
O016452,C01266,P00388,S0279,2025-12-26,2025-12-30,1,2229.0,668.7,1560.3,UPI,Delivered
O016453,C01078,P00543,S0067,2026-02-14,2026-02-17,1,156.0,46.8,109.2,UPI,Delivered
O016454,C04485,P00755,S0174,2026-04-19,2026-04-21,1,2990.0,0.0,2990.0,COD,Delivered
O016455,C01333,P00283,S0090,2025-09-01,2025-09-08,2,1476.0,590.4,2361.6,COD,Delivered
O016456,C00065,P00303,S0254,2026-01-03,2026-01-10,2,957.0,191.4,1722.6,COD,Delivered
O016457,C02956,P00766,S0032,2026-02-28,2026-03-05,2,1386.0,138.6,2633.4,UPI,Delivered
O016458,C04384,P00755,S0174,2025-10-17,2025-10-23,1,2990.0,897.0,2093.0,UPI,Delivered
O016459,C04222,P00156,S0271,2026-05-03,2026-05-10,1,2702.0,270.2,2431.8,UPI,Delivered
O016460,C02311,P00750,S0017,2025-09-05,2025-09-07,1,2397.0,719.1,1677.9,UPI,Delivered
O016461,C01403,P00639,S0053,2026-02-01,2026-02-07,2,1973.0,197.3,3748.7,UPI,Delivered
O016462,C00758,P00094,S0290,2025-12-08,2025-12-15,1,2582.0,645.5,1936.5,Debit Card,Delivered
O016463,C03949,P00592,S0117,2026-01-05,2026-01-12,1,484.0,24.2,459.8,COD,Delivered
O016464,C00698,P00752,S0174,2026-07-25,2026-07-29,1,741.0,185.25,555.75,Credit Card,Delivered
O016465,C01019,P00662,S0042,2026-07-05,2026-07-13,1,1094.0,109.4,984.6,Debit Card,Delivered
O016466,C01469,P00305,S0137,2026-07-24,2026-07-30,1,779.0,233.7,545.3,UPI,Delivered
O016467,C02478,P00535,S0256,2025-10-17,2025-10-24,1,257.0,25.7,231.3,UPI,Delivered
O016468,C03473,P00146,S0222,2026-05-15,2026-05-20,1,654.0,98.1,555.9,COD,Delivered
O016469,C02884,P00154,S0190,2026-02-19,2026-02-25,1,943.0,0.0,943.0,Debit Card,Delivered
O016470,C00748,P00004,S0295,2025-10-11,2025-10-16,1,1597.0,479.1,1117.9,UPI,Delivered
O016471,C01260,P00753,S0256,2025-10-05,2025-10-07,1,316.0,63.2,252.8,UPI,Delivered
O016472,C03549,P00476,S0082,2026-01-11,2026-01-19,2,1268.0,253.6,2282.4,Net Banking,Delivered
O016473,C00721,P00279,S0082,2026-08-02,2026-08-09,1,951.0,95.1,855.9,UPI,Delivered
O016474,C04278,P00908,S0012,2026-02-28,2026-03-04,1,899.0,224.75,674.25,Credit Card,Delivered
O016475,C04102,P00284,S0228,2025-08-13,2025-08-20,1,1909.0,95.45,1813.55,COD,Delivered
O016476,C02129,P00877,S0089,2026-08-04,2026-08-11,1,2376.0,118.8,2257.2,Debit Card,Delivered
O016477,C00786,P00147,S0089,2026-07-05,2026-07-08,3,3172.0,951.6,8564.4,COD,Delivered
O016478,C00129,P00308,S0194,2026-04-12,2026-04-18,1,906.0,90.6,815.4,COD,Delivered
O016479,C02060,P00946,S0218,2025-09-13,2025-09-18,2,714.0,71.4,1356.6,UPI,Delivered
O016480,C04474,P00977,S0282,2025-11-20,2025-11-28,1,508.0,0.0,508.0,Debit Card,Delivered
O016481,C03890,P00744,S0228,2026-06-10,2026-06-12,1,1833.0,0.0,1833.0,Credit Card,Delivered
O016482,C04241,P00046,S0295,2026-03-12,2026-03-20,1,1164.0,232.8,931.2,Debit Card,Delivered
O016483,C03273,P00747,S0204,2026-03-21,2026-03-29,1,2713.0,271.3,2441.7,COD,Delivered
O016484,C02841,P00992,S0220,2026-03-15,2026-03-18,1,1377.0,0.0,1377.0,Credit Card,Delivered
O016485,C00740,P00094,S0290,2025-12-29,2025-12-31,1,2582.0,516.4,2065.6,Debit Card,Delivered
O016486,C00823,P00499,S0260,2026-02-18,2026-02-24,2,1375.0,687.5,2062.5,UPI,Delivered
O016487,C02081,P00828,S0105,2025-10-08,2025-10-16,1,2358.0,353.7,2004.3,Debit Card,Delivered
O016488,C03391,P00076,S0277,2026-02-14,2026-02-19,2,582.0,0.0,1164.0,COD,Delivered
O016489,C02558,P00969,S0042,2025-12-19,2025-12-21,1,2635.0,131.75,2503.25,COD,Delivered
O016490,C01387,P00868,S0276,2025-11-19,2025-11-23,1,439.0,131.7,307.3,Credit Card,Delivered
O016491,C03914,P00619,S0281,2026-02-05,2026-02-10,1,592.0,177.6,414.4,COD,Delivered
O016492,C04549,P00906,S0064,2025-10-25,2025-10-31,1,2714.0,0.0,2714.0,UPI,Delivered
O016493,C02173,P00209,S0190,2026-06-12,2026-06-17,1,434.0,65.1,368.9,UPI,Delivered
O016494,C01337,P00148,S0064,2025-10-27,2025-10-31,2,2831.0,0.0,5662.0,Credit Card,Delivered
O016495,C02236,P00173,S0188,2026-03-05,2026-03-11,1,1629.0,162.9,1466.1,UPI,Delivered
O016496,C01313,P00193,S0024,2026-02-14,2026-02-22,1,1262.0,315.5,946.5,COD,Delivered
O016497,C03585,P00805,S0027,2026-04-26,2026-05-01,1,745.0,149.0,596.0,COD,Delivered
O016498,C01341,P00972,S0159,2026-05-29,2026-05-31,1,529.0,158.7,370.3,COD,Delivered
O016499,C01803,P00952,S0052,2026-06-20,2026-06-26,1,1231.0,369.3,861.7,COD,Delivered
O016500,C02438,P00489,S0018,2026-05-08,2026-05-12,2,513.0,153.9,872.1,COD,Delivered
O016501,C01616,P00646,S0060,2026-01-09,2026-01-13,1,2416.0,604.0,1812.0,COD,Delivered
O016502,C00564,P00984,S0239,2026-07-18,2026-07-26,1,1757.0,263.55,1493.45,COD,Delivered
O016503,C01934,P00409,S0086,2025-08-24,2025-08-26,1,1177.0,235.4,941.6,COD,Delivered
O016504,C03527,P00627,S0218,2025-10-01,2025-10-07,2,1163.0,348.9,1977.1,Debit Card,Delivered
O016505,C02377,P00140,S0067,2026-02-27,2026-03-04,1,1838.0,275.7,1562.3,Debit Card,Delivered
O016506,C00976,P00993,S0060,2025-11-22,2025-11-30,1,2026.0,0.0,2026.0,Credit Card,Delivered
O016507,C00692,P00680,S0057,2026-01-09,2026-01-17,3,2941.0,2646.9,6176.1,COD,Delivered
O016508,C01013,P00168,S0015,2026-06-20,2026-06-23,1,2000.0,500.0,1500.0,UPI,Delivered
O016509,C01119,P00794,S0241,2026-04-18,2026-04-20,2,1687.0,843.5,2530.5,Credit Card,Delivered
O016510,C01817,P00873,S0102,2026-06-04,2026-06-07,1,1030.0,309.0,721.0,UPI,Delivered
O016511,C03269,P00088,S0180,2025-10-16,2025-10-21,1,1769.0,176.9,1592.1,UPI,Delivered
O016512,C03620,P00022,S0007,2025-10-07,2025-10-12,1,4055.0,0.0,4055.0,COD,Delivered
O016513,C00641,P00103,S0128,2026-07-11,2026-07-19,1,2445.0,733.5,1711.5,COD,Delivered
O016514,C03962,P00045,S0271,2025-08-16,2025-08-19,2,703.0,210.9,1195.1,COD,Delivered
O016515,C01977,P00991,S0203,2025-12-09,2025-12-12,1,1389.0,347.25,1041.75,Debit Card,Delivered
O016516,C02975,P00452,S0179,2025-11-30,2025-12-05,1,4738.0,236.9,4501.1,COD,Delivered
O016517,C00132,P00881,S0013,2026-06-12,2026-06-17,1,2385.0,477.0,1908.0,UPI,Delivered
O016518,C02229,P00824,S0181,2025-08-15,2025-08-22,1,2790.0,837.0,1953.0,Debit Card,Delivered
O016519,C00851,P00192,S0255,2025-10-29,,1,1723.0,0.0,1723.0,Debit Card,Cancelled
O016520,C01920,P00775,S0175,2025-12-08,2025-12-10,2,1922.0,192.2,3651.8,COD,Delivered
O016521,C00969,P00651,S0243,2026-01-25,2026-01-28,1,3831.0,574.65,3256.35,Debit Card,Delivered
O016522,C00282,P00668,S0264,2025-08-13,2025-08-15,2,3473.0,0.0,6946.0,Net Banking,Delivered
O016523,C03127,P00055,S0244,2025-12-29,2026-01-04,1,1956.0,195.6,1760.4,UPI,Delivered
O016524,C02645,P00703,S0061,2026-07-11,2026-07-13,1,2292.0,573.0,1719.0,Debit Card,Delivered
O016525,C04496,P00902,S0158,2025-10-06,2025-10-11,1,1184.0,296.0,888.0,COD,Delivered
O016526,C04174,P00806,S0150,2026-02-10,2026-02-14,1,2368.0,236.8,2131.2,UPI,Delivered
O016527,C04155,P00142,S0082,2025-09-03,,1,1105.0,276.25,828.75,UPI,Cancelled
O016528,C01417,P00120,S0148,2025-12-01,2025-12-06,1,2128.0,532.0,1596.0,Credit Card,Delivered
O016529,C03319,P00749,S0073,2026-03-06,,1,953.0,142.95,810.05,UPI,Cancelled
O016530,C00574,P00117,S0222,2026-02-08,2026-02-12,2,2488.0,0.0,4976.0,UPI,Delivered
O016531,C01658,P00776,S0215,2026-04-12,2026-04-20,1,1113.0,111.3,1001.7,COD,Delivered
O016532,C01471,P00864,S0293,2025-08-18,2025-08-21,1,964.0,289.2,674.8,COD,Delivered
O016533,C04216,P00005,S0284,2026-07-02,2026-07-05,1,396.0,118.8,277.2,UPI,Delivered
O016534,C04991,P00682,S0140,2025-11-15,2025-11-17,1,1210.0,363.0,847.0,COD,Delivered
O016535,C02366,P00129,S0074,2026-06-13,2026-06-15,1,2499.0,499.8,1999.2,Credit Card,Delivered
O016536,C01958,P00965,S0080,2026-01-15,2026-01-18,2,1135.0,113.5,2156.5,UPI,Delivered
O016537,C02178,P00451,S0286,2026-05-03,2026-05-11,1,1201.0,240.2,960.8,COD,Delivered
O016538,C00587,P00183,S0258,2026-03-08,2026-03-10,1,4687.0,0.0,4687.0,COD,Delivered
O016539,C04193,P00078,S0130,2026-04-08,2026-04-10,1,959.0,239.75,719.25,UPI,Delivered
O016540,C03853,P00216,S0067,2025-08-20,2025-08-24,1,1159.0,347.7,811.3,COD,Delivered
O016541,C02066,P00028,S0109,2026-07-22,2026-07-24,3,1949.0,0.0,5847.0,COD,Delivered
O016542,C00830,P00334,S0032,2025-11-07,2025-11-15,1,1799.0,359.8,1439.2,UPI,Delivered
O016543,C00298,P00939,S0180,2025-11-09,2025-11-13,1,1231.0,246.2,984.8,COD,Delivered
O016544,C02474,P00593,S0191,2026-02-12,2026-02-19,1,1838.0,459.5,1378.5,Net Banking,Delivered
O016545,C04315,P00281,S0211,2025-10-08,2025-10-11,1,2030.0,101.5,1928.5,Net Banking,Delivered
O016546,C01863,P00068,S0027,2026-07-26,2026-08-01,1,2384.0,0.0,2384.0,Credit Card,Delivered
O016547,C02460,P00842,S0219,2026-01-16,2026-01-24,2,908.0,454.0,1362.0,COD,Delivered
O016548,C03960,P00577,S0048,2026-04-26,2026-04-29,1,333.0,49.95,283.05,UPI,Delivered
O016549,C02673,P00139,S0215,2026-05-29,2026-06-01,1,314.0,62.8,251.2,UPI,Delivered
O016550,C04576,P00102,S0112,2025-09-30,2025-10-03,3,1948.0,876.6,4967.4,Net Banking,Delivered
O016551,C03604,P00624,S0048,2025-12-21,2025-12-27,2,1009.0,302.7,1715.3,UPI,Delivered
O016552,C01526,P00595,S0197,2026-07-05,2026-07-07,1,1048.0,0.0,1048.0,UPI,Delivered
O016553,C04744,P00627,S0218,2026-03-24,2026-03-30,1,1163.0,348.9,814.1,Credit Card,Delivered
O016554,C01584,P00669,S0255,2026-07-29,2026-07-31,1,418.0,0.0,418.0,UPI,Delivered
O016555,C04707,P00814,S0106,2026-04-19,2026-04-26,2,2812.0,1124.8,4499.2,COD,Delivered
O016556,C01190,P00366,S0031,2025-12-18,2025-12-20,1,1834.0,366.8,1467.2,UPI,Delivered
O016557,C04697,P00431,S0241,2026-06-16,2026-06-23,1,1583.0,79.15,1503.85,UPI,Delivered
O016558,C03915,P00316,S0193,2025-10-03,2025-10-09,1,253.0,75.9,177.1,Credit Card,Delivered
O016559,C03348,P00101,S0076,2025-09-09,2025-09-16,1,2212.0,663.6,1548.4,COD,Delivered
O016560,C03174,P01000,S0057,2026-03-04,2026-03-10,1,1093.0,0.0,1093.0,COD,Delivered
O016561,C00669,P00972,S0159,2025-10-27,2025-10-29,1,529.0,26.45,502.55,Debit Card,Delivered
O016562,C02822,P00465,S0041,2025-10-26,,1,2084.0,104.2,1979.8,Debit Card,Cancelled
O016563,C02209,P00249,S0219,2026-01-10,2026-01-16,1,1913.0,382.6,1530.4,Debit Card,Delivered
O016564,C03258,P00888,S0249,2026-01-23,2026-01-26,1,361.0,54.15,306.85,COD,Delivered
O016565,C00266,P00697,S0267,2026-03-17,2026-03-21,1,316.0,0.0,316.0,COD,Delivered
O016566,C04252,P00280,S0181,2025-08-23,2025-08-31,3,734.0,330.3,1871.7,UPI,Delivered
O016567,C02236,P00894,S0276,2026-03-26,2026-04-03,2,966.0,0.0,1932.0,UPI,Delivered
O016568,C01448,P00312,S0121,2025-12-04,2025-12-11,1,949.0,47.45,901.55,Net Banking,Delivered
O016569,C02177,P00282,S0087,2026-08-05,,1,353.0,17.65,335.35,COD,Cancelled
O016570,C01822,P00261,S0082,2025-09-28,2025-09-30,2,217.0,0.0,434.0,COD,Delivered
O016571,C03705,P00453,S0145,2025-10-02,2025-10-07,1,1964.0,392.8,1571.2,Net Banking,Delivered
O016572,C02335,P00691,S0074,2025-10-25,2025-10-29,1,361.0,90.25,270.75,COD,Delivered
O016573,C00411,P00759,S0072,2026-07-20,2026-07-25,1,1509.0,377.25,1131.75,Credit Card,Delivered
O016574,C02851,P00597,S0250,2025-12-09,2025-12-12,1,923.0,184.6,738.4,UPI,Delivered
O016575,C04612,P00872,S0074,2025-12-08,2025-12-10,1,3017.0,0.0,3017.0,UPI,Delivered
O016576,C02464,P00784,S0099,2025-09-13,2025-09-19,2,822.0,164.4,1479.6,COD,Delivered
O016577,C03373,P00857,S0186,2026-01-07,2026-01-10,1,253.0,0.0,253.0,COD,Delivered
O016578,C02026,P00839,S0081,2026-03-15,2026-03-17,2,2410.0,723.0,4097.0,Net Banking,Delivered
O016579,C04667,P00609,S0279,2025-10-13,2025-10-15,2,1200.0,480.0,1920.0,UPI,Delivered
O016580,C01761,P00715,S0141,2026-07-01,2026-07-06,1,374.0,112.2,261.8,UPI,Delivered
O016581,C04043,P00328,S0169,2026-03-10,2026-03-12,1,2035.0,203.5,1831.5,UPI,Delivered
O016582,C04221,P00782,S0071,2025-12-07,2025-12-15,1,1521.0,76.05,1444.95,Net Banking,Delivered
O016583,C03817,P00854,S0188,2026-05-05,2026-05-10,1,1388.0,0.0,1388.0,COD,Delivered
O016584,C01374,P00656,S0054,2026-02-24,2026-03-04,1,3661.0,1098.3,2562.7,Credit Card,Delivered
O016585,C00679,P00383,S0098,2025-11-18,2025-11-21,1,1118.0,167.7,950.3,COD,Delivered
O016586,C03648,P00413,S0188,2026-07-02,2026-07-10,1,2735.0,683.75,2051.25,Net Banking,Delivered
O016587,C02793,P00164,S0005,2025-08-29,2025-09-02,1,822.0,123.3,698.7,UPI,Delivered
O016588,C04601,P00883,S0002,2026-01-26,2026-02-03,1,674.0,0.0,674.0,UPI,Delivered
